kegg_id	smiles	formal_charge
C00504	[NH3+]c1nc2ncc(C[NH2+]c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[n-]1	-1
C00504	Nc1nc2[nH+]cc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[n-]1	-2
C00504	Nc1nc2ncc(C[NH2+]c3ccc(C(=O)[N-][C@@H](CCC(=O)O)C(=O)[O-])cc3)nc2c(=O)[n-]1	-2
C00504	[NH3+]c1nc2ncc(C[NH2+]c3ccc(C(=O)[N-][C@@H](CCC(=O)[O-])C(=O)O)cc3)nc2c(=O)[n-]1	-1
C00504	[NH3+]c1[n-]c(=O)c2nc(C[NH2+]c3ccc(C(=O)[N-][C@@H](CCC(=O)O)C(=O)[O-])cc3)c[nH+]c2[nH+]1	1
C00504	Nc1[n-]c(=O)c2nc(CNc3ccc(C(=O)[N-][C@@H](CCC(=O)[O-])C(=O)O)cc3)cnc2[nH+]1	-2
C00504	Nc1nc2[nH+]cc(CNc3ccc(C(=O)[N-][C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[n-]1	-1
C00504	[NH3+]c1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)[O-])cc3)nc2c(=O)[n-]1	-1
C00504	[NH3+]c1nc2ncc(CNc3ccc(C(=O)[N-][C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[n-]1	-1
C00504	Nc1[n-]c(=O)c2nc(CNc3ccc(C(=O)[N-][C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH+]c2[nH+]1	-2
C00504	[NH3+]c1nc2[nH+]cc(C[NH2+]c3ccc(C(=O)[N-][C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[n-]1	1
C00504	Nc1[n-]c(=O)c2nc(C[NH2+]c3ccc(C(=O)[N-][C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH+]c2[nH+]1	-1
C00504	[NH3+]c1[n-]c(=O)c2nc(C[NH2+]c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)[O-])cc3)cnc2[nH+]1	1
C00506	N[C@@H](CS(=O)(=O)[O-])C(=O)O	-1
C00506	N[C@@H](CS(=O)(=O)[O-])C(=O)[O-]	-2
C00506	[NH3+][C@@H](CS(=O)(=O)[O-])C(=O)[O-]	-1
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCC[N-]C(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-1
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O	-2
C00511	C=CC(=O)[O-]	-1
C00512	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)c1ccccc1	-2
C00512	CC(C)(COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)c1ccccc1	-2
C00512	CC(C)(COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)c1ccccc1	-2
C00512	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)c1ccccc1	-1
C00512	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)[N-]CCC(=O)[N-]CCSC(=O)c1ccccc1	-2
C00513	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00513	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	-2
C00513	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00513	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	1
C00513	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00514	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	-1
C00515	N[C@H](CCC[NH3+])C(=O)O	1
C00515	NCCC[C@@H](N)C(=O)[O-]	-1
C00515	NCCC[C@@H]([NH3+])C(=O)O	1
C00515	[NH3+]CCC[C@@H]([NH3+])C(=O)O	2
C00515	[NH3+]CCC[C@@H]([NH3+])C(=O)[O-]	1
C00519	NCCS(=O)[O-]	-1
C00519	[NH3+]CCS(=O)O	1
C00522	CC(C)(CO)[C@@H](O)C(=O)[O-]	-1
C00526	O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[n-]1	-1
C00527	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)[N-]CCC(=O)[N-]CCSC(=O)CCCC(=O)O	-2
C00531	C=C(CC(=O)SCC[N-]C(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O	-2
C00534	Cc1ncc(CO)c(C[NH3+])c1O	1
C00534	Cc1[nH+]cc(CO)c(C[NH3+])c1O	2
C00534	Cc1[nH+]cc(CO)c(CN)c1O	1
C00536	O=P([O-])(O)OP(=O)(O)OP(=O)(O)O	-1
C00536	O=P([O-])(O)OP(=O)([O-])OP(=O)(O)O	-2
C00536	O=P(O)(O)OP(=O)([O-])OP(=O)(O)O	-1
C00536	O=P([O-])(O)OP(=O)(O)OP(=O)([O-])O	-2
C00536	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)O	-2
C00540	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)/C=C/c1ccccc1	-2
C00540	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)[N-]CCC(=O)[N-]CCSC(=O)/C=C/c1ccccc1	-2
C00540	CC(C)(COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)/C=C/c1ccccc1	-2
C00540	CC(C)(COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)/C=C/c1ccccc1	-2
C00540	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)/C=C/c1ccccc1	-1
C00543	C[NH2+]C	1
C00544	O=C([O-])Cc1cc(O)ccc1O	-1
C00545	O=C([O-])[C@H](O)[C@@H](O)[C@@H](O)CO	-1
C00547	[NH3+]C[C@H](O)c1ccc(O)c(O)c1	1
C00552	O=C([O-])[C@@H](O)[C@@H](O)C(=O)O	-1
C00552	O=C([O-])[C@@H](O)[C@@H](O)C(=O)[O-]	-2
C00552	O=C(O)[C@@H](O)[C@@H](O)C(=O)[O-]	-1
C00558	O=C([O-])[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O	-1
C00559	Nc1[nH+]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	1
C00559	Nc1ncnc2c1[nH+]cn2[C@H]1C[C@H](O)[C@@H](CO)O1	1
C00559	[NH3+]c1ncnc2c1[nH+]cn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00559	Nc1[nH+]cnc2c1[nH+]cn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00559	[NH3+]c1[nH+]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00559	[NH3+]c1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	1
C00559	[NH3+]c1nc[nH+]c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00559	Nc1[nH+]c[nH+]c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00559	Nc1nc[nH+]c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	1
C00559	Nc1nc[nH+]c2c1[nH+]cn2[C@H]1C[C@H](O)[C@@H](CO)O1	2
C00565	C[NH+](C)C	1
C00568	Nc1ccc(C(=O)[O-])cc1	-1
C00568	[NH3+]c1ccc(C(=O)O)cc1	1
C00570	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)[nH+]1	2
C00570	NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	2
C00570	[NH3+]CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])nc2=O)[C@H](O)[C@@H]1O	2
C00570	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)n1	1
C00570	[NH3+]CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc([NH3+])nc2=O)[C@H](O)[C@@H]1O	1
C00570	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)n1	-1
C00570	[NH3+]CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	2
C00570	NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])nc2=O)[C@H](O)[C@@H]1O	1
C00570	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)[nH+]1	1
C00570	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)[nH+]1	1
C00570	NCCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	1
C00570	[NH3+]CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])nc2=O)[C@H](O)[C@@H]1O	1
C00570	NCCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-1
C00570	[NH3+]CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	2
C00570	NCCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-1
C00570	NCCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	1
C00570	NCCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-2
C00570	[NH3+]CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc([NH3+])[nH+]c2=O)[C@H](O)[C@@H]1O	1
C00570	NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)[nH+]c2=O)[C@H](O)[C@@H]1O	1
C00570	NCCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)[nH+]c2=O)[C@H](O)[C@@H]1O	-1
C00570	NCCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc([NH3+])nc2=O)[C@H](O)[C@@H]1O	-1
C00571	[NH3+]C1CCCCC1	1
C00575	Nc1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00575	Nc1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	1
C00575	Nc1nc[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	1
C00575	Nc1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	-1
C00575	[NH3+]c1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	2
C00575	Nc1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00575	[NH3+]c1nc[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00575	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	1
C00575	[NH3+]c1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	2
C00575	[NH3+]c1ncnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	[NH3+]c1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	2
C00575	[NH3+]c1nc[nH+]c2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	Nc1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	1
C00575	[NH3+]c1ncnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00575	Nc1ncnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	1
C00575	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00575	Nc1[nH+]c[nH+]c2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O	2
C00575	Nc1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	2
C00581	N=C(N)NCC(=O)[O-]	-1
C00581	NC(=[NH2+])NCC(=O)O	1
C00582	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)[N-]CCC(=O)[N-]CCSC(=O)Cc1ccccc1	-2
C00582	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)Cc1ccccc1	-2
C00582	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)Cc1ccccc1	-1
C00582	CC(C)(COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)Cc1ccccc1	-2
C00582	CC(C)(COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)[N-]CCSC(=O)Cc1ccccc1	-2
C00584	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-]	-1
C00587	O=C([O-])c1cccc(O)c1	-1
C00588	C[N+](C)(C)CCOP(=O)([O-])[O-]	-1
C00588	C[N+](C)(C)CCOP(=O)(O)O	1
C00603	[NH-]C(=O)[N-][C@@H](O)C(=O)O	-2
C00603	[NH-]C(=O)N[C@@H](O)C(=O)[O-]	-2
C00603	NC(=O)N[C@@H](O)C(=O)[O-]	-1
C00603	NC(=O)[N-][C@@H](O)C(=O)O	-1
C00603	NC(=O)[N-][C@@H](O)C(=O)[O-]	-2
C00603	[NH-]C(=O)N[C@@H](O)C(=O)O	-1
C00606	[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]	-1
C00606	N[C@@H](CS(=O)O)C(=O)[O-]	-1
C00606	N[C@@H](CS(=O)[O-])C(=O)[O-]	-2
C00606	N[C@@H](CS(=O)[O-])C(=O)O	-1
C00606	[NH3+][C@@H](CS(=O)O)C(=O)O	1
C00616	O=c1c(OS(=O)(=O)[O-])c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-1
C00618	O=C([O-])[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO	-1
C00620	O=P([O-])(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	-1
C00620	O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	-2
C00621	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)([O-])OP(=O)(O)O	-1
C00621	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)([O-])OP(=O)([O-])O	-2
C00621	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)([O-])[O-]	-2
C00621	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)([O-])O	-1
C00623	O=P([O-])([O-])OC[C@@H](O)CO	-2
C00623	O=P([O-])(O)OC[C@@H](O)CO	-1
C00624	CC(=O)[N-][C@@H](CCC(=O)O)C(=O)O	-1
C00624	CC(=O)[N-][C@@H](CCC(=O)[O-])C(=O)O	-2
C00624	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	-2
C00624	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)O	-1
C00624	CC(=O)N[C@@H](CCC(=O)O)C(=O)[O-]	-1
C00624	CC(=O)[N-][C@@H](CCC(=O)O)C(=O)[O-]	-2
C00627	Cc1ncc(COP(=O)([O-])O)c(CO)c1O	-1
C00627	Cc1[nH+]cc(COP(=O)(O)O)c(CO)c1O	1
C00627	Cc1ncc(COP(=O)([O-])[O-])c(CO)c1O	-2
C00627	Cc1[nH+]cc(COP(=O)([O-])[O-])c(CO)c1O	-1
C00628	O=C([O-])c1cc(O)ccc1O	-1
C00630	CC(C)C(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00630	CC(C)C(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-1
C00630	CC(C)C(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00630	CC(C)C(=O)SCC[N-]C(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C00630	CC(C)C(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O	-2
C00631	O=C(O)[C@@H](CO)OP(=O)([O-])[O-]	-2
C00631	O=C([O-])[C@@H](CO)OP(=O)([O-])O	-2
C00631	O=C(O)[C@@H](CO)OP(=O)([O-])O	-1
C00631	O=C([O-])[C@@H](CO)OP(=O)(O)O	-1
C00632	[NH3+]c1c(O)cccc1C(=O)O	1
C00632	Nc1c(O)cccc1C(=O)[O-]	-1
C00636	O=P([O-])(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-1
C00636	O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-2
C00639	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O	-1
C00642	O=C([O-])Cc1ccc(O)cc1	-1
C00643	[NH3+][C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O	1
C00643	N[C@@H](Cc1c[n-]c2ccc(O)cc12)C(=O)[O-]	-2
C00643	N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)[O-]	-1
C00643	N[C@@H](Cc1c[n-]c2ccc(O)cc12)C(=O)O	-1
C00643	[NH3+][C@@H](Cc1c[n-]c2ccc(O)cc12)C(=O)[O-]	-1
C00644	O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	-2
C00644	O=P([O-])(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	-1
C00645	CC(=O)[N-][C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	-1
C00647	Cc1[nH+]cc(COP(=O)([O-])O)c(C[NH3+])c1O	1
C00647	Cc1ncc(COP(=O)([O-])[O-])c(CN)c1O	-2
C00647	Cc1[nH+]cc(COP(=O)(O)O)c(CN)c1O	1
C00647	Cc1ncc(COP(=O)([O-])O)c(CN)c1O	-1
C00647	Cc1[nH+]cc(COP(=O)(O)O)c(C[NH3+])c1O	2
C00647	Cc1ncc(COP(=O)(O)O)c(C[NH3+])c1O	1
C00647	Cc1ncc(COP(=O)([O-])[O-])c(C[NH3+])c1O	-1
C00647	Cc1[nH+]cc(COP(=O)([O-])[O-])c(CN)c1O	-1
C00651	C=C(C[C@H]([NH3+])C(=O)[O-])C(=O)[O-]	-1
C00651	C=C(C[C@H](N)C(=O)[O-])C(=O)O	-1
C00651	C=C(C[C@H]([NH3+])C(=O)O)C(=O)O	1
C00651	C=C(C[C@H](N)C(=O)O)C(=O)[O-]	-1
C00651	C=C(C[C@H](N)C(=O)[O-])C(=O)[O-]	-2
C00655	O=c1[n-]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[n-]1	-2
C00655	O=c1[n-]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	-2
C00655	O=c1[n-]c2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00655	O=c1[n-]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[n-]1	-2
C00655	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	-2
C00655	O=c1[nH]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	-1
C00655	O=c1[n-]c2c([nH+]cn2[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-1
C00655	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	-1
C00655	O=c1[n-]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[n-]1	-1
C00655	O=c1[n-]c2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-1
C00655	O=c1[n-]c2c([nH+]cn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00655	O=c1[n-]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	-1
C00655	O=c1[n-]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	-1
C00655	O=c1[nH]c(=O)c2[nH+]cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	1
C00655	O=c1[n-]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	-2
C00663	O=P([O-])(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	-1
C00663	O=P([O-])([O-])O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	-2
